Name,Building,Doc Type
0006-08 11 13-0 HM Doors Hardware LEED-reviewed.pdf,Academic Building (A),Submittal/Shop Dwg
0002-28 16 00-0 Access Control - Inrusion Detection Cabling PD.PDF,Academic Building (A),Submittal/Shop Dwg
0003- 07 62 00-0 Sheet Metal FLashing and Trim-Shop Drawings Building.pdf,Academic Building (A),Submittal/Shop Dwg
0004- 07 62 00 -0 Sheet Metal Flashing and Trim Shop Drawings Building.pdf,Academic Building (A),Submittal/Shop Dwg
0004-26 24 16-0 - Bldg AT - MDF Room Critical Power Panels.pdf,Academic Building (A),Submittal/Shop Dwg
0005-07 84 00-0 Bldgs ADT-Firestopping-Bottom of Rated Walls-Approve.pdf,Academic Building (A),Submittal/Shop Dwg
11330_CityOfSD_Grant_Deed_Water_2016.12.07.pdf,Academic Building (A),Legal
11330_CityOfSD_Grant_Deed_Water_2017.03.14.pdf,Academic Building (A),Legal
11330_CityOfSD_Grant_Deed_Sewer_2016.12.07.pdf,Academic Building (A),Legal
11330_CityOfSD_Grant_Deed_Sewer_2017.03.14.pdf,Academic Building (A),Legal
Executed Building A Substantial Completion.pdf,Academic Building (A),Report-Inspection/Test
Executed Building D Substantial Completion Certificate.pdf,Academic Building (A),Report-Inspection/Test
Executed Building T Phase 1 Substantial Completion Certificate.pdf,Academic Building (A),Report-Inspection/Test
Executed City College Site Canyon Area Between A-T SC Cert.pdf,Academic Building (A),Report-Inspection/Test
Executed City College Site Canyon Area Between A-T Substantial Completion Certificate.pdf,Academic Building (A),Report-Inspection/Test
Executed Fire Lane Portion of Schwarts Plaza Gorton Quad SC Cert.pdf,Academic Building (A),Report-Inspection/Test
NFPA 13 Building T PHase 1 Signed by IOR Bradshaw 11152017.pdf,Academic Building (A),Report-Inspection/Test
NFPA 24 Signed Building T Phase 1 Final.pdf,Academic Building (A),Report-Inspection/Test
NFPA 72 Signed Building T Phase 1 Final 11152017.pdf,Academic Building (A),Report-Inspection/Test
9-25-2018 ADT Final Substantial Completion.pdf,Academic Building (A),Report-Inspection/Test
11330_CityofSD_WMDC_2016.05.09.pdf,Academic Building (A),Report-Inspection/Test
City College ADT - City Comments Water Easement.pdf,Academic Building (A),Report-Inspection/Test
CTY_11250_BldgT-FFE-Combined-Misc.pdf,Academic Building (A),Dwg-04 FF&E
CTY_11320_BldgD-FFE-Combined-Misc.pdf,Academic Building (A),Dwg-04 FF&E
CTY_11330_BldgA-FFE-Combined-Misc.pdf,Academic Building (A),Dwg-04 FF&E
11330_Geotech_Report_2013.10.23.pdf,Academic Building (A),Report-Geotech
11330_Lateral_Surcharge_Load_Analysis_R1_2016.04.14.pdf,Academic Building (A),Report-Geotech
11330_Ret_Wall_Geotech_Recommendations_2016.12.14.pdf,Academic Building (A),Report-Geotech
11330_Fault_Studies_2016.01.25.pdf,Academic Building (A),Report-Geotech
CTY_11330_Minutes-Cabinet.pdf,Academic Building (A),Agenda/Minutes
CTY_11330_Minutes-Combined-Misc.pdf,Academic Building (A),Agenda/Minutes
11330_A_Bldg_Existing_Plans_2015.03.27.pdf,Academic Building (A),Dwg-05 Other
11330_A_Bldg_Small_Scale_Plans_2015.02.10.pdf,Academic Building (A),Dwg-05 Other
11330_T_Bldg_Existing_Plans_2015.03.27.pdf,Academic Building (A),Dwg-05 Other
11250_Small_Scale_Plans_2015.02.10.pdf,Academic Building (A),Dwg-05 Other
CTY_11340_C_017839 - FIRE ALARM - As-Built Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - FIRE PROTECTION - As-Built Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - HYDRONIC PIPING - Foreman's Redline Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - INTRUSION SYSTEM - As-Built Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - LANDSCAPING - Foreman's Redline Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - MECHANICAL DUCTWORK - Foreman's Redline Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - PLUMBING - Foreman's Redline Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - AUDIOVISUAL SYSTEMS - As-Built Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - CIVIL PLAN - Record Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - ELECTRICAL SYSTEMS - Foreman's Redline Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839 - RECORD SPECIFICATIONS - Sundt.pdf,Creative Arts (C),Spec-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-A.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-AV-Part2.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-Broadcast.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-C.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-AV-Part1.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-FA.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-FP.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-E.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-M.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-P.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-S.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-T.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_BLDG L ELECTRICAL SYSTEMS - Foremans Redline Drawings.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-Intrusion.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_017839-RECORD-DRWGS-Sundt-Markups-L.pdf,Creative Arts (C),Dwg-03 AsBuilt/Record
CTY_11340_C_CmxReport_230800-HVAC.pdf,Creative Arts (C),Report-Commissioning
CTY_11340_C_Div22-Title24Docs-WaterChlorTests.pdf,Creative Arts (C),Report-Other
CTY_11340_C_Geotech_Report_Draft_2017.09.13.pdf,Creative Arts (C),Report-Geotech
CTY_11340_C_CmxPlan-230800.pdf,Creative Arts (C),Report-Commissioning
CTY_11340_C_Minutes_Misc-Part2.pdf,Creative Arts (C),Agenda/Minutes
CTY_11340_C_Minutes_Misc-Part3-FFE.pdf,Creative Arts (C),Agenda/Minutes
CTY_11340_C_Minutes_Misc-Part1.pdf,Creative Arts (C),Agenda/Minutes
CTY_11340_C_OM_210000-FIRE-SUPPRESSION.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_261200-MedVoltTransformers-Reports.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_262200-LOW-VOLTAGE-TRANSFORMERS.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_262413-DISTRIBUTION-SWITCHBOARDS.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_275313-Clock-Control.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_Ardex_Floor_TV_Studio_2016.04.11.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_Div22-Plumbing-Valve Charts.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_071800-TrafficCoatings.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_076200-SheetMetalFlashing.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_087100-DoorHardware-As-BuiltSchedule.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_088300-MirrorsGlass.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_095113-AcousticalPanelCeilings.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_096466-WoodAthleticFlooring.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_096519-ResilientTileFlooring.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_096543-LINOLEUM-FLOORING.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_096816-SheetCarpeting.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_098436-SoundAbsorbingCeilingUnit-Warranty.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_Div22-PlumbSystems.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_Div23_MechSystems.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM-29300-SITE-FURNISHINGS.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM-098433-SOUND-ABSORBING-WALL-UNIT-Warranty.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM-101400-Signage.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM-260519-LowVoltagePowerConduit-Cable.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM-263553-SurgeProtectiveDevices.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM-281600-INTRUSION-SYSTEM-As-Built-Drgs.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM-FFE_DryerCircuitAmperage_2015.03.27.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM-FFE_DryerElectrical Extract_2015.03.27.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM-Toilet_Partition_Care_2016.02.24.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_Div23-ControlsPackage.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_OM_Div23-HVAC-Valve Charts.pdf,Creative Arts (C),O&M Manual
CTY_11340_C_SmallScalePlans_2013.05.28.pdf,Creative Arts (C),Report-Other
CTY_11340_C_SmallScalePlans_2013.05.28-2.pdf,Creative Arts (C),Report-Other
CTY_11340_C_Submittals_096466-ATHLETIC-WOOD-FLOORING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_101400-SIGNAGE-Shop Drawings.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_101400-SIGNAGE-Shop Drawings-2.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_210000-Fire-Sprinkler-Shop Drawings Level 2.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_232113-Hydronic-Piping-2015.04.15.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_262000-Lenel-Key-Card-Access-System.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_265000-Makeup-Mirror-Lighting-Outlets.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_321123-AggBaseCourse-Cert.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_323119-DECORATIVE-FENCES.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_323119-METAL-FENCES-GATES-Shop Drawings.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_329300-Landscape-Planting-Photos.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_331100_Utility-Water-Cert.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_334100-Utility_StormDrain-Cert.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_336113-Underground-Hydronic-Energy-Distribution-2015.04.15.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_BIM-Coordinated-HVAC-Piping-ShopDrawings-Level 2.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_District_Int_Alarm_Comments_2014.07.14.docx,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_DistrWideSign_Guidelines_Directory_2015.10.12.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_PVC_ROOFING_Submittal_2014.08.27.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals-099123-InteriorPainting-Drawdowns.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_11340_DistrWideSign_Guidelines_CityCollege_Directory_Map_2015.10.12.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_055100-Stair-and-Handrail.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_061000-Plaster-Building-Paper.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_087100-DOOR-HARDWARE-BLDG-C.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_087100-DOOR-HARDWARE-BLDG-C-1.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_087100-DOOR-HARDWARE-BLDG-C-2.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_Submittals_087100-DOOR-HARDWARE-BLDG-C-3.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_11340_C_TestReports_260513-MediumVoltageCable.pdf,Creative Arts (C),Report-Inspection/Test
CTY_11340_C_Tridend_WaterChlorinationTestReport_2015.09.16.pdf,Creative Arts (C),Report-Inspection/Test
CTY_11340_C-M_HazardousBuildingMaterialsSurvey_2011.05.31.pdf,Creative Arts (C),Report-Haz Mat
CTY_11340_C_Warranty_238126-SPLIT-SYSTEM-AC.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_238219-FAN-COIL-UNITS.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_PCVRoofing_2015.11.01.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_Sundt 2-year.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty-033000-CIPConcrete-2yr.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty-033000-CIPConcrete-2yr-Brickman.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty-033713-Shotcrete-2yr.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_035300-ConceteTopping-2Yr.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_084113-AluminumFramedStorefronts.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_088000_Glazing-Special.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_095113-ACOUSTICALPANELCEILINGS.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_101400-Signage.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_105116-WoodLockers-Special.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_210000-FIRE-SUPPRESSION.pdf,Creative Arts (C),Warranty
CTY_11340_C_Warranty_224200-Plumb-Fixtures-Special.pdf,Creative Arts (C),Warranty
CTY_11310_M-Minutes-Misc-2014.pdf,Facilities & Student Affairs (M),Agenda/Minutes
CTY_11310_M_Minutes-FFE-Combined-2012-2013.pdf,Facilities & Student Affairs (M),Agenda/Minutes
CTY_11310_M_IOR_Semi_Monthly_Report_2014-08-15.pdf,Facilities & Student Affairs (M),Report-Inspection/Test
CTY_11310_M_HGW_CWD_067_081113_081250_081416_Doors_and_Frames.pdf,Facilities & Student Affairs (M),Submittal/Shop Dwg
CTY_11310_M_HazardousBuildingMaterials_Final_Report_2015-03-04.pdf,Facilities & Student Affairs (M),Report-Haz Mat
CTY_11310_M_GroupDelta_FaultStudy_2011-08-29.pdf,Facilities & Student Affairs (M),Report-Geotech
CTY_11310_M_Gas_Leak_Soils_Report_2014-11-14.pdf,Facilities & Student Affairs (M),Report-Geotech
CTY_11310_M_FireAlarm-Emerg-Comm-Record-of-Completion.pdf,Facilities & Student Affairs (M),Agency Form
CTY_11310_M_Final-Cx-Report-Part01.pdf,Facilities & Student Affairs (M),Report-Commissioning
CTY_11310_M_FFE-Dwgs-F1.2.pdf,Facilities & Student Affairs (M),Dwg-04 FF&E
CTY_11310_M_FFE_PLANS_2014-09-16.pdf,Facilities & Student Affairs (M),Dwg-04 FF&E
CTY_11310_M_Fault-Study-Map_2011-10-11.pdf,Facilities & Student Affairs (M),Report-Geotech
CTY_11310_M_Fault-Study-Map_2011-02-24.pdf,Facilities & Student Affairs (M),Report-Geotech
CTY_11310_M_EquipmentList_2013-10-22.xls,Facilities & Student Affairs (M),Report-Other
CTY_11310_M_Elevator-Permit.pdf,Facilities & Student Affairs (M),Agency Form
CTY_11310_M_CityCollegeFaultStudyMap_2011-10-11.pdf,Facilities & Student Affairs (M),Report-Geotech
CTY_11310_M_AOReed-ValveChart.pdf,Facilities & Student Affairs (M),O&M Manual
CTY_11310_M_AOReed-StartUpReports.pdf,Facilities & Student Affairs (M),Report-Inspection/Test
CTY_11310_M_AOReed-ChlorinizationReport.pdf,Facilities & Student Affairs (M),Report-Inspection/Test
CTY_11310_M_106988002T-PreliminaryHBMS results_2011-03-22.pdf,Facilities & Student Affairs (M),Report-Haz Mat
CTY_11310_M-WindowCoverings-TestReports.pdf,Facilities & Student Affairs (M),Report-Other
CTY_11310_M-Final-Cx-Report-Part02.pdf,Facilities & Student Affairs (M),Report-Commissioning
CTY_11310_M-FFE-Dwgs-F1.1.pdf,Facilities & Student Affairs (M),Dwg-04 FF&E
CTY_11310_M_Testing-AirBalance-FinalReport.pdf,Facilities & Student Affairs (M),Report-Inspection/Test
CTY_11310_M_Submittal_Toilet_Accessories_2014-04-15.pdf,Facilities & Student Affairs (M),Submittal/Shop Dwg
CTY_11310_M_Submittal_Plumbing_2014-04-17.pdf,Facilities & Student Affairs (M),Submittal/Shop Dwg
CTY_11310_M_Submittal_Metal_Wall_Panels_2014-04-15.pdf,Facilities & Student Affairs (M),Submittal/Shop Dwg
CTY_11310_M_Submittal_Metal_Roof_Panels_2014-04-15.pdf,Facilities & Student Affairs (M),Submittal/Shop Dwg
CTY_11310_M_Submittal_Intrusion_Alarm_2014-04-03.pdf,Facilities & Student Affairs (M),Submittal/Shop Dwg
CTY_11310_M_Submittal_Door_Hardware_2014-04-03.pdf,Facilities & Student Affairs (M),Submittal/Shop Dwg
CTY_11310_M_Storefront-Water-TestReport.pdf,Facilities & Student Affairs (M),Report-Inspection/Test
CTY_11310_M_SOGMoistureTestReport_2012-11-26.PDF,Facilities & Student Affairs (M),Report-Inspection/Test
CTY_11310_M_SmallScalePlans_2013-11-25.pdf,Facilities & Student Affairs (M),Dwg-05 Other
11810_VLS_G704_SubstCompletion_2015.09.30.pdf,Math & Social Science,Report-Other
11810_VLS_Submittal_001.0_LightScreenSupportSteel_RESPONSE_MCN.pdf,Math & Social Science,Submittal/Shop Dwg
11810_VLS_Submittal_002.2_AluminumBoxRibPanels_RESPONSE_MCN.pdf,Math & Social Science,Submittal/Shop Dwg
11810_VLS_Submittal_004._MockUp_RESPONSE_MCN.pdf,Math & Social Science,Submittal/Shop Dwg
11810_VLS_Warranty_2015.09.23.pdf,Math & Social Science,Warranty
11810_Light-Screens_SCST_Special-Inspection.pdf,Math & Social Science,Report-Inspection/Test
11810_SiteObservationReport_01_2015.07.21.pdf,Math & Social Science,Report-Inspection/Test
11810_Vehicle_Light_Screen_DWGS_DSA_Approved_2014.09.11.pdf,Math & Social Science,Dwg-02 Permit
11260_IOR-Semi-Monthly_Reports.pdf,Science Building,Report-Inspection/Test
11260_IOR-Weekly_Reports.pdf,Science Building,Report-Inspection/Test
11260_Small_Scale_Plans_2013.07.11.pdf,Science Building,Dwg-05 Other
11260_TAB_Rev1_2013.12.05.pdf,Science Building,Report-Commissioning
11260_Warranties-Combined-Misc.pdf,Science Building,Warranty
11260_HED Review from 12-17-13 of TAB Report Reduced.pdf,Science Building,Report-Commissioning
11260_Minutes_Commissioning_Mtngs-2013.pdf,Science Building,Agenda/Minutes
11260_Minutes_Design_Mtngs-HED-2008.pdf,Science Building,Agenda/Minutes
11260_Minutes_OAC_Mtngs-Misc-2013.pdf,Science Building,Agenda/Minutes
11260_Minutes_OAC_Mtngs-Rudolph-Sletten-2010-2011.pdf,Science Building,Agenda/Minutes
CTY_11220_VTC_Addendum 5A.pdf,Career Technology Center,Addendum
CTY_11220_VTC_Addendum 5C.pdf,Career Technology Center,Addendum
CTY_11220_VTC_Addendum 5D.pdf,Career Technology Center,Addendum
CTY_11220_VTC_Addendum 5E.pdf,Career Technology Center,Addendum
CTY_11220_FFE-Plans-2010-01-28.pdf,Career Technology Center,Dwg-04 FF&E
CTY_11220_SmallScalePlanswithASFtotals_2010-03-08.pdf,Career Technology Center,Dwg-05 Other
CTY_11220_Specs-DSA-Approved-Div01-16.pdf,Career Technology Center,Spec-02 Permit
CTY_11430_CP_Submittal_UMEC_SDCCD_PVCRoofing_075419_reduced_2011-09-08.pdf,Central Plant (U),Submittal/Shop Dwg
CTY_11430_CP_SubstantialCompletionLetter_2012-02-29.pdf,Central Plant (U),Report-Other
CTY_11430_CP_Submittal-UMEC_SDCCD_DoorHardware_2011-09-21.pdf,Central Plant (U),Submittal/Shop Dwg
CTY_11430_CP_Submittal-UMEC_SDCCD_FireAlarmSystem_2011-09-28.pdf,Central Plant (U),Submittal/Shop Dwg
CTY_11430_CP-ExtraChiller_Dwgs_04-115435_DWG_2016_1101.pdf,Central Plant (U),Dwg-01 Pre-Approved
CTY_11430_CP-ExtraChiller_Specs_04-115435_SPC_2016_1101.pdf,Central Plant (U),Spec-01 Pre-Approved
CTY_11430_CP-Minutes-Misc-2009-2010.pdf,Central Plant (U),Agenda/Minutes
CTY_11430_CP_CentrifugalChillers_TimHermannApproved_2010-12-10.pdf,Central Plant (U),Submittal/Shop Dwg
CTY_11430_CP_Final PaleontologyReport_2011-08-30.pdf,Central Plant (U),Report-Other
CTY_11430_CP_Geotech_Report_Kleinfelder_2010-01-29.pdf,Central Plant (U),Report-Geotech
CTY_11430_CP_Kleinfelder_SoilsReportModified_2011-03-09.pdf,Central Plant (U),Report-Geotech
CTY_11430_CP_NewWaterLineChlorinationTesting_2011-02-04.pdf,Central Plant (U),Report-Inspection/Test
CTY_11430_CP_OM_CentrifugalChillers_York-2015-01-27.pdf,Central Plant (U),O&M Manual
CTY_11430_CP_OM_CentrifugalChillers_York-Engineering_Handbook_2015-01-27.pdf,Central Plant (U),O&M Manual
CTY_11430_CP_Submittal-OverheadCoilingDoors_2011-12-13.pdf,Central Plant (U),Submittal/Shop Dwg
CTY_04-110503---11110---certificationletter_16-11-2015.pdf,Arts & Humanities,Agency Form
CTY_04-111010---11430---DSA-Certification--2015-05-11.pdf,Migration,Agency Form
CTY_04-113259--DSA-Certification--.pdf,Migration,Agency Form
CTY_04-100128-DSA-Certification-Letter.pdf,Migration,Agency Form
CTY_04-106084_DSA Certification Letter-2015-02-23.pdf,Migration,Agency Form
CTY_04-107693-DSA-Certification-Letter.pdf,Migration,Agency Form
CTY_04-108850---11220---DSA-Certification-Letter2.pdf,Career Technology Center,Agency Form
CTY_04-114494---11330---City-ADT-Cert-01.JPG,Academic Building (A),Agency Form
CTY_04-114456_Cert Letter _18-06-28.pdf,Migration,Agency Form
CTY_04-114494---11250-11330---Cert Letter_19-02-27.pdf,Academic Building (A),Agency Form
CTY_04-115145_Cert Letter_17-04-25.pdf,Migration,Agency Form
CTY_04-116376_D-bldg-Cert Letter_19-03-06.pdf,College Center (D),Agency Form
CTY_04-114314_Cert Letter_17-08-09.pdf,Migration,Agency Form
CTY_04-112710-DSA-Cert-01-Screenshot-C.PNG,Creative Arts (C),Agency Form
CTY_04-112843_certificationletter_14-09-2015-M.pdf,Facilities & Student Affairs (M),Agency Form
CTY_04-110503_certificationletter_16-11-2015-StudentCommons.pdf,Arts & Humanities,Agency Form
CTY_04-107753--11710--Cert-Screenshot-01-R-Bldg.JPG,Learning Resource Center (R),Agency Form
CTY_04-108775--11420--Cert-Screenshot-01-P-Bldg.JPG,Physical Education (P1),Agency Form
CTY_04-106710--11410--Cert-Screenshot-01-L-Bldg.JPG,Academic Success (L),Agency Form
test0.docx,Career Technology Center,Change Order
CTY_CDC-RecordDwgs-08-E.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-09-FP.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-11-AV.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-07-P.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-12-Food.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-01-T.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-04-A.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-13-L.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-02-C.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-05-S.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordDwgs-06-M.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-RecordSpecs.pdf,Child Development Center (F),Spec-03 AsBuilt/Record
CTY_CDC-Test-and-Balance--2021-05-05.pdf,Child Development Center (F),Report-Commissioning
CTY_CDC-As-Builts_Irrigation.pdf,Child Development Center (F),Dwg-03 AsBuilt/Record
CTY_CDC-BMPs-StormWater-PostConstMaintenancePlan-2021.pdf,Child Development Center (F),Sustainabilty
CTY_CDC-OM-WesternRim-116813_PlayEquip-Combined.pdf,Child Development Center (F),O&M Manual
CTY_CDC-OM-WesternRim-129300_SiteFurnishings-Combined.pdf,Child Development Center (F),O&M Manual
CTY_CDC-OM-WesternRim-329200_Turfs-Grasses-Sod.pdf,Child Development Center (F),O&M Manual
CTY_CDC-OM-WesternRim_ToC.pdf,Child Development Center (F),O&M Manual
CTY_CDC-OM-WesternRim-067300_CompositeWoodDecking-Trex.pdf,Child Development Center (F),O&M Manual
CTY_CDC-OM-WesternRim-328400_Irrigation-Combined.pdf,Child Development Center (F),O&M Manual
CTY_CDC-IAQAssessmentTesting-Passed.pdf,Child Development Center (F),Report-Other
CTY_CDC-RecordCompletionForm-WestCoastFire.pdf,Child Development Center (F),Report-Other
CTY_CDC-Test Cert for Underground Piping.pdf,Child Development Center (F),Report-Other
CTY_CDC-PowerSystemStudyReport_SDCityCollegeCDC_09022020.pdf,Child Development Center (F),Report-Other
CTY_CDC-MechOne-TABReport.pdf,Child Development Center (F),Report-Other
CTY_CDC-Bacteria-HPC-Test.pdf,Child Development Center (F),Report-Other
CTY_CDC-260526-ElectricalAcceptanceTestReport.pdf,Child Development Center (F),Report-Other
CTY_CDC-GluLamCert-CDC_ glulamAPAconformanceCert.pdf,Child Development Center (F),Report-Other
CTY_CDC-Climatec-PointToPointConnection.pdf,Child Development Center (F),Report-Other
CTY_CDC-CSM-ChlorinationReports.pdf,Child Development Center (F),Report-Other
CTY_CDC-GluLamCert-CDC_ glulamcertofpreservativetreatment.pdf,Child Development Center (F),Report-Other
CTY_CDC-GroundResistanceTestReport.pdf,Child Development Center (F),Report-Other
